ndims,mode,dist_sigma,nsamples,c2st_score,crossvalid,total_cvtime_sec,nfolds,sklearn_version
10,rf,1.0,512,0.941747572815534,2,1.7639496326446533,10,1.0.2
10,rf,1.0,512,0.9514563106796117,3,1.7639496326446533,10,1.0.2
10,rf,1.0,512,0.9411764705882353,4,1.7639496326446533,10,1.0.2
10,rf,1.0,512,0.9411764705882353,5,1.7639496326446533,10,1.0.2
10,rf,1.0,512,0.9019607843137255,6,1.7639496326446533,10,1.0.2
10,rf,1.0,512,0.8529411764705882,7,1.7639496326446533,10,1.0.2
10,rf,1.0,512,0.9215686274509803,8,1.7639496326446533,10,1.0.2
10,rf,1.0,512,0.9509803921568627,9,1.7639496326446533,10,1.0.2
10,rf,1.0,1024,0.9317073170731708,0,3.020636796951294,10,1.0.2
10,rf,1.0,1024,0.9317073170731708,1,3.020636796951294,10,1.0.2
10,rf,1.0,1024,0.9414634146341463,2,3.020636796951294,10,1.0.2
10,rf,1.0,1024,0.9219512195121952,3,3.020636796951294,10,1.0.2
10,rf,1.0,1024,0.9463414634146341,4,3.020636796951294,10,1.0.2
10,rf,1.0,1024,0.9121951219512195,5,3.020636796951294,10,1.0.2
10,rf,1.0,1024,0.9073170731707317,6,3.020636796951294,10,1.0.2
10,rf,1.0,1024,0.9463414634146341,7,3.020636796951294,10,1.0.2
10,rf,1.0,1024,0.9607843137254902,8,3.020636796951294,10,1.0.2
10,rf,1.0,1024,0.9117647058823529,9,3.020636796951294,10,1.0.2
10,rf,1.0,2048,0.9097560975609756,0,5.9438629150390625,10,1.0.2
10,rf,1.0,2048,0.9463414634146341,1,5.9438629150390625,10,1.0.2
10,rf,1.0,2048,0.9170731707317074,2,5.9438629150390625,10,1.0.2
10,rf,1.0,2048,0.9341463414634147,3,5.9438629150390625,10,1.0.2
10,rf,1.0,2048,0.9634146341463414,4,5.9438629150390625,10,1.0.2
10,rf,1.0,2048,0.9365853658536586,5,5.9438629150390625,10,1.0.2
10,rf,1.0,2048,0.9339853300733496,6,5.9438629150390625,10,1.0.2
10,rf,1.0,2048,0.9437652811735942,7,5.9438629150390625,10,1.0.2
10,rf,1.0,2048,0.9437652811735942,8,5.9438629150390625,10,1.0.2
10,rf,1.0,2048,0.921760391198044,9,5.9438629150390625,10,1.0.2
10,rf,1.0,8096,0.9351851851851852,0,29.04834747314453,10,1.0.2
10,rf,1.0,8096,0.928395061728395,1,29.04834747314453,10,1.0.2
10,rf,1.0,8096,0.9345274861025324,2,29.04834747314453,10,1.0.2
10,rf,1.0,8096,0.9413218035824583,3,29.04834747314453,10,1.0.2
10,rf,1.0,8096,0.9382334774552192,4,29.04834747314453,10,1.0.2
10,rf,1.0,8096,0.9357628165534281,5,29.04834747314453,10,1.0.2
10,rf,1.0,8096,0.92958616429895,6,29.04834747314453,10,1.0.2
10,rf,1.0,8096,0.9351451513279803,7,29.04834747314453,10,1.0.2
10,rf,1.0,8096,0.9320568252007412,8,29.04834747314453,10,1.0.2
10,rf,1.0,8096,0.9339098208770846,9,29.04834747314453,10,1.0.2
10,rf,1.25,128,1.0,0,0.9557645320892334,10,1.0.2
10,rf,1.25,128,1.0,1,0.9557645320892334,10,1.0.2
10,rf,1.25,128,0.9230769230769231,2,0.9557645320892334,10,1.0.2
10,rf,1.25,128,0.9230769230769231,3,0.9557645320892334,10,1.0.2
10,rf,1.25,128,0.9230769230769231,4,0.9557645320892334,10,1.0.2
10,rf,1.25,128,0.9230769230769231,5,0.9557645320892334,10,1.0.2
10,rf,1.25,128,1.0,6,0.9557645320892334,10,1.0.2
10,rf,1.25,128,0.96,7,0.9557645320892334,10,1.0.2
10,rf,1.25,128,0.88,8,0.9557645320892334,10,1.0.2
10,rf,1.25,128,0.92,9,0.9557645320892334,10,1.0.2
10,rf,1.25,256,0.9807692307692307,0,1.2233014106750488,10,1.0.2
10,rf,1.25,256,0.9807692307692307,1,1.2233014106750488,10,1.0.2
10,rf,1.25,256,0.9411764705882353,2,1.2233014106750488,10,1.0.2
10,rf,1.25,256,0.9607843137254902,3,1.2233014106750488,10,1.0.2
10,rf,1.25,256,0.9607843137254902,4,1.2233014106750488,10,1.0.2
10,rf,1.25,256,0.9607843137254902,5,1.2233014106750488,10,1.0.2
10,rf,1.25,256,0.8823529411764706,6,1.2233014106750488,10,1.0.2
10,rf,1.25,256,0.9803921568627451,7,1.2233014106750488,10,1.0.2
10,rf,1.25,256,0.9215686274509803,8,1.2233014106750488,10,1.0.2
10,rf,1.25,256,0.9607843137254902,9,1.2233014106750488,10,1.0.2
10,rf,1.25,512,0.941747572815534,0,1.927248239517212,10,1.0.2
10,rf,1.25,512,0.912621359223301,1,1.927248239517212,10,1.0.2
10,rf,1.25,512,0.9611650485436893,2,1.927248239517212,10,1.0.2
10,rf,1.25,512,0.9611650485436893,3,1.927248239517212,10,1.0.2
10,rf,1.25,512,1.0,4,1.927248239517212,10,1.0.2
10,rf,1.25,512,0.9901960784313726,5,1.927248239517212,10,1.0.2
10,rf,1.25,512,0.9411764705882353,6,1.927248239517212,10,1.0.2
10,rf,1.25,512,0.9215686274509803,7,1.927248239517212,10,1.0.2
10,rf,1.25,512,0.9803921568627451,8,1.927248239517212,10,1.0.2
10,rf,1.25,512,0.9411764705882353,9,1.927248239517212,10,1.0.2
10,rf,1.25,1024,0.9463414634146341,0,3.3602335453033447,10,1.0.2
10,rf,1.25,1024,0.9560975609756097,1,3.3602335453033447,10,1.0.2
10,rf,1.25,1024,0.9512195121951219,2,3.3602335453033447,10,1.0.2
10,rf,1.25,1024,0.9804878048780488,3,3.3602335453033447,10,1.0.2
10,rf,1.25,1024,0.9658536585365853,4,3.3602335453033447,10,1.0.2
10,rf,1.25,1024,0.9512195121951219,5,3.3602335453033447,10,1.0.2
10,rf,1.25,1024,0.9609756097560975,6,3.3602335453033447,10,1.0.2
10,rf,1.25,1024,0.9658536585365853,7,3.3602335453033447,10,1.0.2
10,rf,1.25,1024,0.9803921568627451,8,3.3602335453033447,10,1.0.2
10,rf,1.25,1024,0.946078431372549,9,3.3602335453033447,10,1.0.2
10,rf,1.25,2048,0.9609756097560975,0,5.902421236038208,10,1.0.2
10,rf,1.25,2048,0.9829268292682927,1,5.902421236038208,10,1.0.2
10,rf,1.25,2048,0.9634146341463414,2,5.902421236038208,10,1.0.2
10,rf,1.25,2048,0.9707317073170731,3,5.902421236038208,10,1.0.2
10,rf,1.25,2048,0.9634146341463414,4,5.902421236038208,10,1.0.2
10,rf,1.25,2048,0.9707317073170731,5,5.902421236038208,10,1.0.2
10,rf,1.25,2048,0.9657701711491442,6,5.902421236038208,10,1.0.2
10,rf,1.25,2048,0.9633251833740831,7,5.902421236038208,10,1.0.2
10,rf,1.25,2048,0.9559902200488998,8,5.902421236038208,10,1.0.2
10,rf,1.25,2048,0.9706601466992665,9,5.902421236038208,10,1.0.2
10,rf,1.25,8096,0.9777777777777777,0,29.058518886566162,10,1.0.2
10,rf,1.25,8096,0.9771604938271605,1,29.058518886566162,10,1.0.2
10,rf,1.25,8096,0.967881408276714,2,29.058518886566162,10,1.0.2
10,rf,1.25,8096,0.9752933909820877,3,29.058518886566162,10,1.0.2
10,rf,1.25,8096,0.9703520691785052,4,29.058518886566162,10,1.0.2
10,rf,1.25,8096,0.9654107473749228,5,29.058518886566162,10,1.0.2
10,rf,1.25,8096,0.9715873996294009,6,29.058518886566162,10,1.0.2
10,rf,1.25,8096,0.9752933909820877,7,29.058518886566162,10,1.0.2
10,rf,1.25,8096,0.9697344039530574,8,29.058518886566162,10,1.0.2
