ndims,mode,dist_sigma,nsamples,c2st_score,crossvalid,total_cvtime_sec,nfolds,sklearn_version
10,early,0.75,1024,0.8682926829268293,0,26.421959161758423,10,1.0.2
10,early,0.75,1024,0.848780487804878,1,26.421959161758423,10,1.0.2
10,early,0.75,1024,0.8926829268292683,2,26.421959161758423,10,1.0.2
10,early,0.75,1024,0.8926829268292683,3,26.421959161758423,10,1.0.2
10,early,0.75,1024,0.8585365853658536,4,26.421959161758423,10,1.0.2
10,early,0.75,1024,0.8682926829268293,5,26.421959161758423,10,1.0.2
10,early,0.75,1024,0.8536585365853658,6,26.421959161758423,10,1.0.2
10,early,0.75,1024,0.8634146341463415,7,26.421959161758423,10,1.0.2
10,early,0.75,1024,0.8529411764705882,8,26.421959161758423,10,1.0.2
10,early,0.75,1024,0.9019607843137255,9,26.421959161758423,10,1.0.2
10,early,0.75,2048,0.8682926829268293,0,54.42694807052612,10,1.0.2
10,early,0.75,2048,0.848780487804878,1,54.42694807052612,10,1.0.2
10,early,0.75,2048,0.875609756097561,2,54.42694807052612,10,1.0.2
10,early,0.75,2048,0.8951219512195122,3,54.42694807052612,10,1.0.2
10,early,0.75,2048,0.8682926829268293,4,54.42694807052612,10,1.0.2
10,early,0.75,2048,0.8853658536585366,5,54.42694807052612,10,1.0.2
10,early,0.75,2048,0.8508557457212714,6,54.42694807052612,10,1.0.2
10,early,0.75,2048,0.8679706601466992,7,54.42694807052612,10,1.0.2
10,early,0.75,2048,0.8606356968215159,8,54.42694807052612,10,1.0.2
10,early,0.75,2048,0.8753056234718827,9,54.42694807052612,10,1.0.2
10,early,0.75,8096,0.8808641975308642,0,185.84786534309387,10,1.0.2
10,early,0.75,8096,0.8629629629629629,1,185.84786534309387,10,1.0.2
10,early,0.75,8096,0.8838789376158123,2,185.84786534309387,10,1.0.2
10,early,0.75,8096,0.8684373069796171,3,185.84786534309387,10,1.0.2
10,early,0.75,8096,0.871525633106856,4,185.84786534309387,10,1.0.2
10,early,0.75,8096,0.8770846201358864,5,185.84786534309387,10,1.0.2
10,early,0.75,8096,0.881408276714021,6,185.84786534309387,10,1.0.2
10,early,0.75,8096,0.8807906114885732,7,185.84786534309387,10,1.0.2
10,early,0.75,8096,0.8900555898702903,8,185.84786534309387,10,1.0.2
10,early,0.75,8096,0.881408276714021,9,185.84786534309387,10,1.0.2
10,early,1.0,128,0.8846153846153846,0,5.73030686378479,10,1.0.2
10,early,1.0,128,1.0,1,5.73030686378479,10,1.0.2
10,early,1.0,128,0.9615384615384616,2,5.73030686378479,10,1.0.2
10,early,1.0,128,0.8846153846153846,3,5.73030686378479,10,1.0.2
10,early,1.0,128,0.8846153846153846,4,5.73030686378479,10,1.0.2
10,early,1.0,128,0.8846153846153846,5,5.73030686378479,10,1.0.2
10,early,1.0,128,0.92,6,5.73030686378479,10,1.0.2
10,early,1.0,128,0.96,7,5.73030686378479,10,1.0.2
10,early,1.0,128,1.0,8,5.73030686378479,10,1.0.2
10,early,1.0,128,0.92,9,5.73030686378479,10,1.0.2
10,early,1.0,256,0.9423076923076923,0,5.774042844772339,10,1.0.2
10,early,1.0,256,0.9230769230769231,1,5.774042844772339,10,1.0.2
10,early,1.0,256,0.8823529411764706,2,5.774042844772339,10,1.0.2
10,early,1.0,256,0.9019607843137255,3,5.774042844772339,10,1.0.2
10,early,1.0,256,0.8823529411764706,4,5.774042844772339,10,1.0.2
10,early,1.0,256,0.9803921568627451,5,5.774042844772339,10,1.0.2
10,early,1.0,256,0.8627450980392157,6,5.774042844772339,10,1.0.2
10,early,1.0,256,0.9803921568627451,7,5.774042844772339,10,1.0.2
10,early,1.0,256,0.9607843137254902,8,5.774042844772339,10,1.0.2
10,early,1.0,256,0.9215686274509803,9,5.774042844772339,10,1.0.2
10,early,1.0,512,0.8932038834951457,0,7.967698097229004,10,1.0.2
10,early,1.0,512,0.9320388349514563,1,7.967698097229004,10,1.0.2
10,early,1.0,512,0.9223300970873787,2,7.967698097229004,10,1.0.2
10,early,1.0,512,0.9320388349514563,3,7.967698097229004,10,1.0.2
10,early,1.0,512,0.9215686274509803,4,7.967698097229004,10,1.0.2
10,early,1.0,512,0.9411764705882353,5,7.967698097229004,10,1.0.2
10,early,1.0,512,0.9215686274509803,6,7.967698097229004,10,1.0.2
10,early,1.0,512,0.9509803921568627,7,7.967698097229004,10,1.0.2
10,early,1.0,512,0.9411764705882353,8,7.967698097229004,10,1.0.2
10,early,1.0,512,0.9117647058823529,9,7.967698097229004,10,1.0.2
10,early,1.0,1024,0.9317073170731708,0,15.577455997467041,10,1.0.2
10,early,1.0,1024,0.9560975609756097,1,15.577455997467041,10,1.0.2
10,early,1.0,1024,0.926829268292683,2,15.577455997467041,10,1.0.2
10,early,1.0,1024,0.9365853658536586,3,15.577455997467041,10,1.0.2
10,early,1.0,1024,0.9121951219512195,4,15.577455997467041,10,1.0.2
10,early,1.0,1024,0.9512195121951219,5,15.577455997467041,10,1.0.2
10,early,1.0,1024,0.926829268292683,6,15.577455997467041,10,1.0.2
10,early,1.0,1024,0.9219512195121952,7,15.577455997467041,10,1.0.2
10,early,1.0,1024,0.9264705882352942,8,15.577455997467041,10,1.0.2
10,early,1.0,1024,0.9264705882352942,9,15.577455997467041,10,1.0.2
10,early,1.0,2048,0.9365853658536586,0,41.068233489990234,10,1.0.2
10,early,1.0,2048,0.9317073170731708,1,41.068233489990234,10,1.0.2
10,early,1.0,2048,0.9073170731707317,2,41.068233489990234,10,1.0.2
10,early,1.0,2048,0.9439024390243902,3,41.068233489990234,10,1.0.2
10,early,1.0,2048,0.9365853658536586,4,41.068233489990234,10,1.0.2
10,early,1.0,2048,0.9463414634146341,5,41.068233489990234,10,1.0.2
10,early,1.0,2048,0.9388753056234719,6,41.068233489990234,10,1.0.2
10,early,1.0,2048,0.9388753056234719,7,41.068233489990234,10,1.0.2
10,early,1.0,2048,0.9242053789731052,8,41.068233489990234,10,1.0.2
10,early,1.0,2048,0.9511002444987775,9,41.068233489990234,10,1.0.2
10,early,1.0,8096,0.9481481481481482,0,150.14718437194824,10,1.0.2
10,early,1.0,8096,0.928395061728395,1,150.14718437194824,10,1.0.2
10,early,1.0,8096,0.9339098208770846,2,150.14718437194824,10,1.0.2
10,early,1.0,8096,0.9376158122297714,3,150.14718437194824,10,1.0.2
10,early,1.0,8096,0.9400864731315627,4,150.14718437194824,10,1.0.2
10,early,1.0,8096,0.9363804817788759,5,150.14718437194824,10,1.0.2
10,early,1.0,8096,0.9437924644842496,6,150.14718437194824,10,1.0.2
10,early,1.0,8096,0.932674490426189,7,150.14718437194824,10,1.0.2
10,early,1.0,8096,0.9450277949351451,8,150.14718437194824,10,1.0.2
10,early,1.0,8096,0.9407041383570105,9,150.14718437194824,10,1.0.2
10,early,1.25,128,1.0,0,4.677994251251221,10,1.0.2
10,early,1.25,128,1.0,1,4.677994251251221,10,1.0.2
10,early,1.25,128,0.9615384615384616,2,4.677994251251221,10,1.0.2
10,early,1.25,128,0.9615384615384616,3,4.677994251251221,10,1.0.2
10,early,1.25,128,0.8461538461538461,4,4.677994251251221,10,1.0.2
10,early,1.25,128,0.8846153846153846,5,4.677994251251221,10,1.0.2
10,early,1.25,128,0.92,6,4.677994251251221,10,1.0.2
10,early,1.25,128,0.96,7,4.677994251251221,10,1.0.2
10,early,1.25,128,0.96,8,4.677994251251221,10,1.0.2
10,early,1.25,128,0.96,9,4.677994251251221,10,1.0.2
10,early,1.25,256,0.9230769230769231,0,6.820226669311523,10,1.0.2
10,early,1.25,256,0.9615384615384616,1,6.820226669311523,10,1.0.2
10,early,1.25,256,0.9019607843137255,2,6.820226669311523,10,1.0.2
10,early,1.25,256,0.9607843137254902,3,6.820226669311523,10,1.0.2
10,early,1.25,256,0.9607843137254902,4,6.820226669311523,10,1.0.2
10,early,1.25,256,0.9411764705882353,5,6.820226669311523,10,1.0.2
10,early,1.25,256,0.9019607843137255,6,6.820226669311523,10,1.0.2
10,early,1.25,256,0.9607843137254902,7,6.820226669311523,10,1.0.2
10,early,1.25,256,0.9411764705882353,8,6.820226669311523,10,1.0.2
10,early,1.25,256,0.9607843137254902,9,6.820226669311523,10,1.0.2
10,early,1.25,512,0.941747572815534,0,8.479653358459473,10,1.0.2
10,early,1.25,512,0.9902912621359223,1,8.479653358459473,10,1.0.2
10,early,1.25,512,0.9611650485436893,2,8.479653358459473,10,1.0.2
10,early,1.25,512,0.9514563106796117,3,8.479653358459473,10,1.0.2
10,early,1.25,512,0.9313725490196079,4,8.479653358459473,10,1.0.2
10,early,1.25,512,0.9509803921568627,5,8.479653358459473,10,1.0.2
10,early,1.25,512,0.9509803921568627,6,8.479653358459473,10,1.0.2
10,early,1.25,512,0.9705882352941176,7,8.479653358459473,10,1.0.2
10,early,1.25,512,0.9705882352941176,8,8.479653358459473,10,1.0.2
10,early,1.25,512,0.9411764705882353,9,8.479653358459473,10,1.0.2
10,early,1.25,1024,0.9512195121951219,0,18.327195405960083,10,1.0.2
10,early,1.25,1024,0.975609756097561,1,18.327195405960083,10,1.0.2
10,early,1.25,1024,0.9658536585365853,2,18.327195405960083,10,1.0.2
10,early,1.25,1024,0.9707317073170731,3,18.327195405960083,10,1.0.2
10,early,1.25,1024,0.9609756097560975,4,18.327195405960083,10,1.0.2
10,early,1.25,1024,0.9853658536585366,5,18.327195405960083,10,1.0.2
10,early,1.25,1024,0.9463414634146341,6,18.327195405960083,10,1.0.2
10,early,1.25,1024,0.9414634146341463,7,18.327195405960083,10,1.0.2
10,early,1.25,1024,0.9656862745098039,8,18.327195405960083,10,1.0.2
10,early,1.25,1024,0.9411764705882353,9,18.327195405960083,10,1.0.2
10,early,1.25,2048,0.9780487804878049,0,39.73344826698303,10,1.0.2
10,early,1.25,2048,0.9512195121951219,1,39.73344826698303,10,1.0.2
10,early,1.25,2048,0.9560975609756097,2,39.73344826698303,10,1.0.2
10,early,1.25,2048,0.973170731707317,3,39.73344826698303,10,1.0.2
10,early,1.25,2048,0.9682926829268292,4,39.73344826698303,10,1.0.2
10,early,1.25,2048,0.975609756097561,5,39.73344826698303,10,1.0.2
10,early,1.25,2048,0.9731051344743277,6,39.73344826698303,10,1.0.2
10,early,1.25,2048,0.9755501222493888,7,39.73344826698303,10,1.0.2
10,early,1.25,2048,0.9486552567237164,8,39.73344826698303,10,1.0.2
10,early,1.25,2048,0.9706601466992665,9,39.73344826698303,10,1.0.2
10,early,1.25,8096,0.9808641975308642,0,262.198358297348,10,1.0.2
10,early,1.25,8096,0.9648148148148148,1,262.198358297348,10,1.0.2
10,early,1.25,8096,0.9740580605311921,2,262.198358297348,10,1.0.2
10,early,1.25,8096,0.9771463866584311,3,262.198358297348,10,1.0.2
10,early,1.25,8096,0.9789993823347746,4,262.198358297348,10,1.0.2
10,early,1.25,8096,0.9740580605311921,5,262.198358297348,10,1.0.2
10,early,1.25,8096,0.9796170475602224,6,262.198358297348,10,1.0.2
10,early,1.25,8096,0.9573810994441013,7,262.198358297348,10,1.0.2
10,early,1.25,8096,0.9777640518838789,8,262.198358297348,10,1.0.2
10,early,1.25,8096,0.9759110562075355,9,262.198358297348,10,1.0.2
10,early,1.5,128,1.0,0,4.172002792358398,10,1.0.2
10,early,1.5,128,0.9615384615384616,1,4.172002792358398,10,1.0.2
10,early,1.5,128,1.0,2,4.172002792358398,10,1.0.2
10,early,1.5,128,0.9615384615384616,3,4.172002792358398,10,1.0.2
10,early,1.5,128,0.8846153846153846,4,4.172002792358398,10,1.0.2
10,early,1.5,128,0.9230769230769231,5,4.172002792358398,10,1.0.2
10,early,1.5,128,0.96,6,4.172002792358398,10,1.0.2
10,early,1.5,128,0.96,7,4.172002792358398,10,1.0.2
10,early,1.5,128,1.0,8,4.172002792358398,10,1.0.2
10,early,1.5,128,0.96,9,4.172002792358398,10,1.0.2
10,early,1.5,256,0.9615384615384616,0,6.783476829528809,10,1.0.2
10,early,1.5,256,0.9615384615384616,1,6.783476829528809,10,1.0.2
10,early,1.5,256,0.9019607843137255,2,6.783476829528809,10,1.0.2
10,early,1.5,256,0.9607843137254902,3,6.783476829528809,10,1.0.2
