ndims,mode,dist_sigma,nsamples,c2st_score,crossvalid,total_cvtime_sec,nfolds,sklearn_version
10,nn,0.5,256,0.6862745098039216,9,36.13365578651428,10,1.0.2
10,nn,0.5,512,0.7184466019417476,0,57.48804187774658,10,1.0.2
10,nn,0.5,512,0.7087378640776699,1,57.48804187774658,10,1.0.2
10,nn,0.5,512,0.6699029126213593,2,57.48804187774658,10,1.0.2
10,nn,0.5,512,0.6893203883495146,3,57.48804187774658,10,1.0.2
10,nn,0.5,512,0.7058823529411765,4,57.48804187774658,10,1.0.2
10,nn,0.5,512,0.7647058823529411,5,57.48804187774658,10,1.0.2
10,nn,0.5,512,0.696078431372549,6,57.48804187774658,10,1.0.2
10,nn,0.5,512,0.6862745098039216,7,57.48804187774658,10,1.0.2
10,nn,0.5,512,0.7156862745098039,8,57.48804187774658,10,1.0.2
10,nn,0.5,512,0.6666666666666666,9,57.48804187774658,10,1.0.2
10,nn,0.5,1024,0.7219512195121951,0,299.14223551750183,10,1.0.2
10,nn,0.5,1024,0.7414634146341463,1,299.14223551750183,10,1.0.2
10,nn,0.5,1024,0.7365853658536585,2,299.14223551750183,10,1.0.2
10,nn,0.5,1024,0.697560975609756,3,299.14223551750183,10,1.0.2
10,nn,0.5,1024,0.7317073170731707,4,299.14223551750183,10,1.0.2
10,nn,0.5,1024,0.7365853658536585,5,299.14223551750183,10,1.0.2
10,nn,0.5,1024,0.7560975609756098,6,299.14223551750183,10,1.0.2
10,nn,0.5,1024,0.7268292682926829,7,299.14223551750183,10,1.0.2
10,nn,0.5,1024,0.7009803921568627,8,299.14223551750183,10,1.0.2
10,nn,0.5,1024,0.7794117647058824,9,299.14223551750183,10,1.0.2
10,nn,0.5,2048,0.7146341463414634,0,929.4284360408783,10,1.0.2
10,nn,0.5,2048,0.7170731707317073,1,929.4284360408783,10,1.0.2
10,nn,0.5,2048,0.7317073170731707,2,929.4284360408783,10,1.0.2
10,nn,0.5,2048,0.7365853658536585,3,929.4284360408783,10,1.0.2
10,nn,0.5,2048,0.7414634146341463,4,929.4284360408783,10,1.0.2
10,nn,0.5,2048,0.6951219512195121,5,929.4284360408783,10,1.0.2
10,nn,0.5,2048,0.7163814180929096,6,929.4284360408783,10,1.0.2
10,nn,0.5,2048,0.7163814180929096,7,929.4284360408783,10,1.0.2
10,nn,0.5,2048,0.684596577017115,8,929.4284360408783,10,1.0.2
10,nn,0.5,2048,0.7090464547677262,9,929.4284360408783,10,1.0.2
10,nn,0.5,8096,0.7277777777777777,0,2254.7413051128387,10,1.0.2
10,nn,0.5,8096,0.7024691358024692,1,2254.7413051128387,10,1.0.2
